X,Y,OBJECTID_1,FID_,FID_1,name,descriptio,timestamp_,ObjectId,Lon,Lat,STATE_NAME,STATE_FIPS,Year,ID,sourceCountry,ENRICH_FID,areaType,bufferUnits,bufferUnitsAlias,bufferRadii,aggregationMethod,HasData,FedLandPt,CritHabPt,NLCDsnIcPt,NLCDfrstPt,NLCDssgPt,NLCDAgPt,NLCDWetPt,NLCDDevPt
-122.025198850629,46.5256012857695,78,77,969,Sep-02,"Report 4985: Vocalizations heard by couple at dawn near Randle
Class B; Lewis County",2002/09/19 00:00:00+00,970,-122.0252,46.5256,Washington,53,2002,27,US,78,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,11.3,5.1,0.2,52.7,26.2,7.8,5.2,6
-121.100796490659,47.3990975615122,79,78,970,Jun-92,"Report 5136: Multible witnesses hear loud screams and have rocks thrown into camp near Cle Elum lake
Class B; Kittitas County",2004/12/07 00:00:00+00,971,-121.1008,47.3991,Washington,53,2004,28,US,79,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.7,69.2,3.7,70.6,22.7,0,0.8,1.7
-120.319001682043,47.4822021567809,80,79,971,Oct-02,"Report 5162: Man hunting deer finds unusual feces and hears animal
Class B; Chelan County",2002/10/17 00:00:00+00,972,-120.319,47.4822,Washington,53,2002,29,US,80,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,2.3,0.4,0,3.1,67.1,11.4,2.1,12.4
-121.919098832422,46.0968991655807,81,80,972,Oct-02,"Report 5176: Several sets of tracks found near Skookum Meadows
Class B; Skamania County",2002/10/20 00:00:00+00,973,-121.9191,46.0969,Washington,53,2002,30,US,81,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.6,89.4,0.1,88.4,6.6,0,1.6,3.3
-120.717997398637,47.8323015781255,82,81,973,Jul-96,"Report 5186: Campers hear loud vocalizations at Fish lake.
Class B; Chelan County",2005/01/20 00:00:00+00,974,-120.718,47.8323,Washington,53,2005,31,US,82,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,75.6,58.2,0.3,74.3,12,2.8,2.4,5.7
-118.950499195062,47.9093010287102,83,82,974,Aug-02,"Report 5249: Man exploring canyons southeast of Grand Coulee is growled at by unknown animal
Class B; Lincoln County",2004/10/13 00:00:00+00,975,-118.9505,47.9093,Washington,53,2004,32,US,83,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,2.8,0,0,0.8,47.4,44.8,0,4.8
-122.286401985793,47.0585979511223,84,83,975,Nov-02,"Report 5725: Man hears loud vocalization while woodworking on his porch
Class B; Pierce County",2002/11/15 00:00:00+00,976,-122.2864,47.0586,Washington,53,2002,33,US,84,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,44.6,43.3,0.2,40.9,15.7,6.3,5.2,31.6
-121.169203199545,45.8803880732953,85,84,976,Oct-88,"Report 5953: Family hunting near Wahkiacus is stalked by a large animal
Class B; Klickitat County",2003/04/23 00:00:00+00,977,-121.1692,45.88039,Washington,53,2003,34,US,85,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0.2,0.6,0.1,35.5,56.1,1.3,0.7,6.1
-124.530097121479,47.9476976859763,86,85,977,Oct-00,"Report 6058: Sol Duc River fisherman experiences large animal crashing through heavy brush
Class B; Clallam County",2005/04/05 00:00:00+00,978,-124.5301,47.9477,Washington,53,2005,35,US,86,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,6.6,6.9,0.3,68.1,21.2,1.9,5.9,2.6
-121.367596130042,47.8901010453652,87,86,978,Jun-03,"Report 6527: Campers find a large track
Class B; Snohomish County",2003/06/21 00:00:00+00,979,-121.3676,47.8901,Washington,53,2003,36,US,87,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,97.2,48.3,7.8,69.6,20.5,0,0.2,1.2
-121.919197647103,46.2158309620363,88,87,979,Jun-03,"Report 6559: Multiple screams heard
Class B; Skamania County",2003/06/25 00:00:00+00,980,-121.9192,46.21583,Washington,53,2003,37,US,88,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.9,87.8,0.3,78.9,17.1,0,0.1,3.6
-119.702299256342,48.9138018045522,89,88,980,Jun-94,"Report 6712: Campers hear complex vocalization
Class B; Okanogan County",1994/06/15 00:00:00+00,981,-119.7023,48.9138,Washington,53,1994,38,US,89,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,6.8,0,0.3,37.9,48.7,5,3.2,2.7
-123.897898757128,47.4645022485262,90,89,981,Jun-03,"Report 6814: Couple Sees Large Animal and Hears Vocalizations and Knocks
Class B; Jefferson County",2000/06/17 00:00:00+00,982,-123.8979,47.4645,Washington,53,2000,39,US,90,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,67.9,54,0.3,75.9,6,0.5,4.4,2.5
-121.696702917532,48.9058016892324,91,90,982,Aug-03,"Report 6864: Campers hear footfalls, rock clicking and find foorprints
Class B; Whatcom County",2003/08/15 00:00:00+00,983,-121.6967,48.9058,Washington,53,2003,40,US,91,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,100,52.2,5.6,74.2,17.9,0,0.5,1.7
-121.549702604439,47.0227975068446,92,91,983,Sep-03,"Report 6990: Scream heard while staying overnight near Greenwater
Class B; Pierce County",2003/12/09 00:00:00+00,984,-121.5497,47.0228,Washington,53,2003,41,US,92,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,86.7,60.4,0.4,79.6,13.8,0,1.3,4.1
-121.660599626264,46.7224996654905,93,92,984,Nov-02,"Report 7038: Large footprints found in snow above Packwood
Class B; Lewis County",2002/11/02 00:00:00+00,985,-121.6606,46.7225,Washington,53,2002,42,US,93,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.9,2.3,18.7,56,23.7,0,0.3,0.8
-123.120802137447,47.5958008153819,94,93,985, 1978 or 79,"Report 7439: Fisherman observes large rock flung into Hamma Hamma River
Class B; Mason County",1978/07/15 00:00:00+00,986,-123.1208,47.5958,Washington,53,1978,43,US,94,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,82.8,41.6,5.8,75,16.7,0.1,0.9,1.1
-122.273798622356,46.7995519308738,95,94,986,May-81,"Report 7481: Children have sighting near Alder Lake
Class B; Pierce County",1981/05/31 00:00:00+00,987,-122.2738,46.79955,Washington,53,1981,44,US,95,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,13.3,14.6,1.2,57.6,22.7,1.1,2.7,6.2
-123.489803106705,47.229298091113,96,95,987,February 1984/1996,"Report 7580: Man shares encounters of an unknown subject
Class B; Mason County",2004/11/16 00:00:00+00,988,-123.4898,47.2293,Washington,53,2004,45,US,96,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,6.8,5,0.1,48.8,35.9,2,9.4,3.8
-121.88640015608,45.7229978112262,97,96,988,Aug-78,"Report 7593: Stevenson Ridge vocalization startles father and son
Class B; Skamania County",2005/02/05 00:00:00+00,989,-121.8864,45.723,Washington,53,2005,46,US,97,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,67.7,23.6,0.2,59.1,10.4,0.8,1,9.5
-121.4453992168,47.463117578932,98,97,990,Aug-84,"Report 8670: Hiker hears roar north of Alpental Ski Resort at Snow Lake
Class B; King County",2004/05/25 00:00:00+00,991,-121.4454,47.46312,Washington,53,2004,47,US,98,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,95.8,11.4,11,64.7,21.1,0,0.4,2.2
-122.85310418278,47.9237023632835,99,98,991,Sep-01,"Report 8978: Boys are chased on way home from bow hunting
Class B; Jefferson County",2001/09/15 00:00:00+00,992,-122.8531,47.9237,Washington,53,2001,48,US,99,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,18.5,9.3,0.2,73.6,17.4,0.6,3.7,4.3
-121.563303097841,47.4024478570131,100,99,993,Jul-04,"Report 9121: Outdoorsman hears vocalizations near Tinkham Campground
Class B; King County",2004/07/22 00:00:00+00,994,-121.5633,47.40245,Washington,53,2004,49,US,100,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,91.9,23.9,1.6,69.7,22.7,0,0.5,5.1
-122.026195980595,48.2109474525867,101,100,994,Sep-83,"Report 9128: Boy walking near Jim Creek in afternoon hears unknown vocalizations. 
Class B; Snohomish County",2004/09/30 00:00:00+00,995,-122.0262,48.21095,Washington,53,2004,0,US,101,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,22.3,6.7,0,75.9,14.1,2.9,1.4,5.5
-121.404400107233,47.3351518591535,102,101,995,Jul-91,"Report 9175: Just before daybreak, camper hears loud vocalization near Lost Lake
Class B; Kittitas County",2004/08/18 00:00:00+00,996,-121.4044,47.33515,Washington,53,2004,1,US,102,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,80.4,15.4,2.9,58,27.9,0,1.8,4.8
-121.894296347427,47.1614515092315,103,102,996,Apr-03,"Report 9447: Unusual sounds heard near Enumclaw
Class B; Pierce County",2003/04/05 00:00:00+00,997,-121.8943,47.16145,Washington,53,2003,2,US,103,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,2.2,0.6,0.4,59.1,23.1,4.6,3.3,8.8
-123.710797649751,48.0802501529755,104,103,997,Sep-04,"Report 9510: Family and friends hear a late night vocalization from their home near Lake Sutherland
Class B; Clallam County",2004/09/20 00:00:00+00,998,-123.7108,48.08025,Washington,53,2004,3,US,104,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,48.2,78.2,0.2,77.4,10.8,0.9,3.5,4.6
-121.666896816405,46.0166512726094,105,104,998,1990,"Report 9665: Young girl sees road-crossing figure during car repair stop.
Class B; Klickitat County",1990/05/15 00:00:00+00,999,-121.6669,46.01665,Washington,53,1990,4,US,105,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,61.2,50.5,0,73.6,14.6,2.9,3.6,5.2
-122.341603460002,46.4416522983061,106,105,999,Nov-04,"Report 9811: Hunters hear early morning vocalizations near Mossy Rock
Class B; Lewis County",2004/11/12 00:00:00+00,1000,-122.3416,46.44165,Washington,53,2004,5,US,106,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0.3,0.1,71,20.5,1,1.5,5.8
-123.395803395375,47.2055021515097,107,106,1000,Nov-02,"Report 9850: Two fishermen hear tree knocking and low roar
Class B; Mason County",2002/11/01 00:00:00+00,1001,-123.3958,47.2055,Washington,53,2002,6,US,107,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.1,40.5,49.1,0.3,7.6,1.7
-121.75120370582,46.0803018535459,108,107,1001,1997,"Report 9863: Hiking couple hears calls and finds footprints near Mt. Adams
Class B; Skamania County",1997/05/15 00:00:00+00,1002,-121.7512,46.0803,Washington,53,1997,7,US,108,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,100,0.8,0.4,86.6,8.9,0,0.6,3.3
-122.29850229267,46.9510019036189,109,108,1002, 1967-1970,"Report 9868: Youths in Summer Camp have noisy nighttime experience
Class B; Pierce County",1967/07/15 00:00:00+00,1003,-122.2985,46.951,Washington,53,1967,8,US,109,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0.3,0.3,0.1,49.1,22.3,10.9,3.8,12.4
-121.781198453157,47.4351977770311,110,109,1003,2004,"Report 9929: Hiker Hears Loud Vocalizations and Thumps
Class B; King County",2004/09/30 00:00:00+00,1004,-121.7812,47.4352,Washington,53,2004,9,US,110,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,16.8,1,0.3,70.9,11.3,0.6,1.6,14.9
-123.864697024226,46.9880025313301,111,110,1004,Dec-04,"Report 10062: Man Hears Evening Vocals in Prior Sighting Area 
Class B; Grays Harbor County",2004/12/18 00:00:00+00,1005,-123.8647,46.988,Washington,53,2004,10,US,111,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,1,0,0.5,39.3,12.2,0.1,6.7,40.2
-123.734899448824,48.1368016167822,112,111,1005,Oct-04,"Report 10091: Series of vocalizations around the town of Joyce
Class B; Clallam County",2004/10/11 00:00:00+00,1006,-123.7349,48.1368,Washington,53,2004,11,US,112,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,19.4,0.3,70,18.4,3.5,3.4,4.3
-122.02469579407,48.9294027716299,113,112,1006,1987,"Report 10258: Loud vocalizations repeatedly disturb family
Class B; Whatcom County",1987/09/15 00:00:00+00,1007,-122.0247,48.9294,Washington,53,1987,12,US,113,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,9.4,1.3,1.1,70.9,18.5,0.3,3.8,4.4
-121.747601461531,46.0188970308757,114,113,1007,Aug-93,"Report 10470: Campers find footprint in Indian Heaven Wilderness
Class B; Skamania County",1993/08/02 00:00:00+00,1008,-121.7476,46.0189,Washington,53,1993,13,US,114,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,89.5,36.2,0.2,79.8,14,0.7,1,4.2
-122.130104109509,46.3750977072169,115,114,1008,Sep-04,"Report 10646: Elk hunter hears loud screams at night near Deadman's Lake
Class B; Skamania County",2004/09/15 00:00:00+00,1009,-122.1301,46.3751,Washington,53,2004,14,US,115,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,89.2,19.7,0.7,63.6,33.6,0,0.3,1.3
-122.219603261266,48.783361508015,116,115,1009,Jul-03,"Report 10948: Campers startled by large figure behind their site
Class B; Whatcom County",2003/07/13 00:00:00+00,1010,-122.2196,48.78336,Washington,53,2003,15,US,116,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,1.2,0.7,54.5,20.2,12.4,7.2,4.9
-124.332395893751,47.5532028788908,117,116,1010,Oct-04,"Report 11040: Vocalizations heard by expeditioners on Olympic Peninsula.
Class B; Jefferson County",2004/10/21 00:00:00+00,1011,-124.3324,47.5532,Washington,53,2004,16,US,117,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,13.5,13.2,1.9,62.4,19.3,0.1,10.9,4.2
-123.23830177661,46.8433980249592,118,117,1011,Apr-05,"Report 11137: Young Girl Experiences Rock and Stick Throwing
Class B; Thurston County",2005/03/31 00:00:00+00,1012,-123.2383,46.8434,Washington,53,2005,17,US,118,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,8.5,1,46.4,15.3,11.8,16.8,8.5
-117.283297892959,48.790558581822,119,118,1012,Apr-02,"Report 11186: Possible sighting near Sullivan Lake
Class B; Pend Oreille County",2005/04/18 00:00:00+00,1013,-117.2833,48.79056,Washington,53,2005,18,US,119,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,91.3,0,0,88.8,7,0.1,0.3,0
-120.223798228232,47.2636978890625,120,119,1013,Apr-05,"Report 11313: Turkey hunters surprised by loud vocalizations near Wenatchee
Class B; Chelan County",2005/04/17 00:00:00+00,1014,-120.2238,47.2637,Washington,53,2005,19,US,120,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,1.1,0.2,0,31.5,66.3,0.3,0.2,1.6
-120.714997025588,47.7749991126258,121,120,1014,Aug-04,"Report 11554: Two neighbors hear mournful screams from nearby Nason Ridge
Class B; Chelan County",2004/08/11 00:00:00+00,1015,-120.715,47.775,Washington,53,2004,20,US,121,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,60.1,12.3,0.5,65.5,26.6,0.3,2.5,4.1
-121.360301809935,46.7477794870638,122,121,1015,Aug-01,"Report 11702: Campers hear scream and witness rock throwing at Twin Sister Lakes 
Class B; Yakima County",2005/07/08 00:00:00+00,1016,-121.3603,46.74778,Washington,53,2005,21,US,122,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,100,30.3,1.7,90.1,6.3,0,0.3,1.1
-122.592601733538,47.0849003652951,123,122,1016,Mar-71,"Report 11930: Soldier sees large figure while on patrol at Fort Lewis
Class B; Pierce County",1971/03/01 00:00:00+00,1017,-122.5926,47.0849,Washington,53,1971,22,US,123,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,60.4,42.7,0.3,53.3,12.4,4.6,9.2,19.6
-123.936400550205,47.8602811921321,124,123,1017,Jun-05,"Report 12098: Hoh Rain Forest print photographed
Class B; Jefferson County",2005/09/15 00:00:00+00,1018,-123.9364,47.86028,Washington,53,2005,23,US,124,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.6,0,4.5,91.4,2.2,0,1.4,0.2
-122.194998405634,47.2749990255143,125,124,1018,May-02,"Report 12138: Hikers report possible stalking and rock/stick throwing in White River drainage near Muckleshoot Reservation
Class B; King County",2002/05/01 00:00:00+00,1019,-122.195,47.275,Washington,53,2002,24,US,125,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,1,1.2,20,5.1,16.9,5.3,45.9
-121.154398963662,47.7116679275258,126,125,1019,Aug-05,"Report 12510: Vocalizations near Scenic interrupt a camper’s quiet evening
Class B; King County",2005/09/12 00:00:00+00,1020,-121.1544,47.71167,Washington,53,2005,25,US,126,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,93.9,20.5,3.6,74.5,17.7,0,0.3,3.3
-122.029699410203,46.7586118269099,127,126,1022,Apr-05,"Report 12655: Possible tracks and vocalizations outside Ashford
Class B; Pierce County",2005/11/02 00:00:00+00,1023,-122.0297,46.75861,Washington,53,2005,26,US,127,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.5,61.7,27.9,0,4.7,4.1
-121.93129795398,46.0903517984944,128,127,1023,Jun-81,"Report 12803: Hikers off Lewis River Trail find large footprint east of Cougar
Class B; Lewis County",1981/06/01 00:00:00+00,1024,-121.9313,46.09035,Washington,53,1981,27,US,128,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.2,90.2,0.1,88,6.9,0,1.1,3.9
-123.87960007479,47.8669709123636,129,128,1024,Aug-01,"Report 12844: Hiker photographs track on trail in Hoh River rainforest, on the Olympic Peninsula
Class B; Jefferson County",2006/02/23 00:00:00+00,1025,-123.8796,47.86697,Washington,53,2006,28,US,129,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.8,0,4,88.3,5.9,0,1.4,0.1
-123.835798221536,46.9375524932688,130,129,1025,Oct-05,"Report 12876: Deer hunters hear wood knocks near Aberdeen
Class B; Grays Harbor County",2005/10/15 00:00:00+00,1026,-123.8358,46.93755,Washington,53,2005,29,US,130,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,0,0,0.5,51,29.8,0.3,8.7,9.6
-121.195802315107,47.7922200263355,131,130,1026,Jul-93,"Report 12929: Daylight encounter with firefighter near Skykomish
Class B; Snohomish County",2005/11/03 00:00:00+00,1027,-121.1958,47.79222,Washington,53,2005,30,US,131,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,95.8,24,0.6,82.2,15.2,0,0.4,1.3
-121.368503428479,48.6617492465459,132,131,1027,Jul-05,"Report 12997: Possible vocalizations at Kulshan Campground on Baker Lake
Class B; Whatcom County",2005/12/03 00:00:00+00,1028,-121.3685,48.66175,Washington,53,2005,31,US,132,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,100,0.7,3.4,77.4,11.7,0,4,2.4
-120.742602254269,47.7443519460083,133,132,1028,Nov-05,"Report 13063: Train engineer reports track find and vocalizations on Stevens Pass
Class B; Chelan County",2005/12/03 00:00:00+00,1029,-120.7426,47.74435,Washington,53,2005,32,US,133,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,67.7,9.4,2.4,63.3,29.2,0,1.9,2.9
-122.329098911247,46.1379473225215,134,133,1029,Aug-05,"Report 13183: Campers hear possible vocalizations at night near Kalama Horse Camp
Class B; Skamania County",2005/08/19 00:00:00+00,1030,-122.3291,46.13795,Washington,53,2005,33,US,134,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,49.3,22,4.3,72.6,14.8,0,0.8,6.3
-120.1610958214,48.4580907128965,135,134,1030,Oct-05,"Report 13487: Possible stalking of deer hunters near Falls Creek
Class B; Okanogan County",2005/10/17 00:00:00+00,1031,-120.1611,48.45809,Washington,53,2005,34,US,135,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,22,0.7,0.4,20.1,68.3,2.9,1.7,5.5
-117.367200540496,48.8647891176479,136,135,1031,Jul-05,"Report 13503: Possible moonlight sighting by prospector outside Metaline Falls City
Class B; Pend Oreille County",2005/07/27 00:00:00+00,1032,-117.3672,48.86479,Washington,53,2005,35,US,136,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,76.5,0,0.1,91.2,5.9,0.1,0.3,0.8
-122.53500175752,47.7503982647008,137,136,1032,Sep-05,"Report 13721: Possible vocalizations near Indianola
Class B; Kitsap County",2006/03/03 00:00:00+00,1033,-122.535,47.7504,Washington,53,2006,36,US,137,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,1.6,38.4,4.5,36.1,3.6,1.3,4,16.8
-123.581997204314,47.9689994701454,138,137,1033,1966,"Report 13816: Possible encounter with soldier training training in the Olympic National Forest
Class B; Clallam County",1966/05/01 00:00:00+00,1034,-123.582,47.969,Washington,53,1966,37,US,138,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.9,0,4.1,86.2,8.2,0,0.1,0.2
-121.57749647933,46.1485282043672,139,138,1034,Sep-06,"Report 15939: Elk hunters finds large human-like track near Trout Lake
Class B; Lewis County",2006/09/12 00:00:00+00,1035,-121.5775,46.14853,Washington,53,2006,38,US,139,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,99.9,12.5,19,67.5,10.7,0,1,1.9
-123.200797113498,47.3978023811077,140,139,1035,Sep-06,"Report 16053: Possible daytime sighting on Lake Cushman
Class B; Mason County",2006/11/19 00:00:00+00,1036,-123.2008,47.3978,Washington,53,2006,39,US,140,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,16.2,4.4,0.2,64.7,25.9,0.3,3.1,5.4
-119.080197955783,48.7154475509769,141,140,1036,Oct-06,"Report 16142: Possible whistles and wood knocks heard between Tonasket and Republic
Class B; Okanogan County",2006/10/06 00:00:00+00,1037,-119.0802,48.71545,Washington,53,2006,40,US,141,RingBuffer,esriMiles,Miles,1,BlockApportionment:Landscape.huc12,1,44.9,0,0,56.7,41,0.1,0.3,1.4
